name,type,start_time,duration,"value"
"SMBus","v1frame",14.725492,0.000622,"Byte \xFF ACK"
"SMBus","v1frame",14.726114,0.000609375,"Byte \xF9 ACK"
"SMBus","v1frame",14.726723375,0.0006055,"PEC \x01 OK"
"SMBus","v1frame",14.727364625,0.00005075,""
"SMBus","v1frame",14.727551125,0.0000045,""
"SMBus","v1frame",14.7275665,0.000614375,"Write address \x0B ACK Protocol=Read word"
"SMBus","v1frame",14.728197625,0.000621625,"Command z"
"SMBus","v1frame",14.728916,0.000628125,"Read address \x0B ACK Protocol=Read word"
"SMBus","v1frame",14.729544125,0.001230875,"Word \x01B ACK"
"SMBus","v1frame",14.730775,0.000591375,"PEC \xBF OK"
"SMBus","v1frame",14.73140225,0.0000505,""
"SMBus","v1frame",14.931682375,0.0000045,""
"SMBus","v1frame",14.931697875,0.000605625,"Write address \x0B ACK Protocol=Block write"
"SMBus","v1frame",14.9323035,0.000631375,"Command \xA4"
"SMBus","v1frame",14.933031125,0.0006375,"Read address \x0B ACK Protocol=Block write"
"SMBus","v1frame",14.933668625,0.00059925,"Byte count \x04"
"SMBus","v1frame",14.934267875,0.000623125,"Byte \xFF ACK"
"SMBus","v1frame",14.934891,0.0006135,"Byte \xFF ACK"
"SMBus","v1frame",14.9355045,0.000622,"Byte \xFF ACK"
"SMBus","v1frame",14.9361265,0.0006095,"Byte \xF9 ACK"
"SMBus","v1frame",14.936736,0.000605375,"PEC \x01 OK"
"SMBus","v1frame",14.93737725,0.0000505,""
"SMBus","v1frame",14.937563625,0.0000045,""
"SMBus","v1frame",14.937579125,0.000614375,"Write address \x0B ACK Protocol=Read word"
"SMBus","v1frame",14.93821025,0.000621625,"Command z"
"SMBus","v1frame",14.9389285,0.000628125,"Read address \x0B ACK Protocol=Read word"
"SMBus","v1frame",14.939556625,0.001231,"Word \x01B ACK"
"SMBus","v1frame",14.940787625,0.00059125,"PEC \xBF OK"
"SMBus","v1frame",14.94141475,0.00005075,""
"SMBus","v1frame",15.141684625,0.0000045,""
"SMBus","v1frame",15.141700125,0.000605625,"Write address \x0B ACK Protocol=Block write"
"SMBus","v1frame",15.14230575,0.000631375,"Command \xA4"
"SMBus","v1frame",15.143033375,0.000640125,"Read address \x0B ACK Protocol=Block write"
